chromosome	start_pos	end_pos	gene	log2	cn	depth	probes	weight	sample_id
chr20	29420069	35776375	ITCH	-0.164659	2	91.7869	1317	360.802	RN06641462
chr20	35783464	62421686	WFDC2	0.0373972	2	90.0064	3104	913.482	RN06641462
chr20	35783464	62421686	MMP9	0.0373972	2	90.0064	3104	913.482	RN06641462
chr20	35783464	62421686	AURKA	0.0373972	2	90.0064	3104	913.482	RN06641462
chr20	35783464	62421686	SRC	0.0373972	2	90.0064	3104	913.482	RN06641462
chr20	35783464	62421686	RBPJL	0.0373972	2	90.0064	3104	913.482	RN06641462
chr20	35783464	62421686	BMP7	0.0373972	2	90.0064	3104	913.482	RN06641462
chr21	45860624	47863873	SLC19A1	0.355439	3	114.028	444	117.347	RN06641462
chr22	16050500	20508931	COMT	-0.674974	1	87.142	655	175.843	RN06641462
chr22	20717832	37962818	MMP11	-0.584166	1	87.6754	2706	747.38	RN06641462
chr22	20717832	37962818	GSTT1	-0.584166	1	87.6754	2706	747.38	RN06641462
chr22	20717832	37962818	MFNG	-0.584166	1	87.6754	2706	747.38	RN06641462
chr22	20717832	37962818	MAPK1	-0.584166	1	87.6754	2706	747.38	RN06641462
chr22	20717832	37962818	CHEK2	-0.584166	1	87.6754	2706	747.38	RN06641462
chr22	37964080	42341441	EP300	-1.02886	1	86.4582	1079	287.909	RN06641462
chr22	37964080	42341441	PDGFB	-1.02886	1	86.4582	1079	287.909	RN06641462
chr22	42341917	47193591	CYP2D6	-0.62761	1	81.037	823	232.711	RN06641462
chr22	47194091	51219193	MAPK12	0.37308	3	120.805	579	164.076	RN06641462
chrX	2688562	58505576	BMP15	0.246368	2	85.4886	4168	1250.07	RN06641462
chrX	62042080	153482667	ATRX	0.26858	2	81.9082	5690	1745.31	RN06641462
chr1	763065	2082411	HES4	-0.851969	1	76.0682	595	332.291	RN05791216
chr1	763065	2082411	MMP23B	-0.851969	1	76.0682	595	332.291	RN05791216
chr1	2087439	6354358	HES5	-0.987165	1	60.0349	530	310.156	RN05791216
chr1	6354858	31971960	MTOR	-0.771435	1	66.8212	4209	2417.08	RN05791216
chr1	6354858	31971960	HES2	-0.771435	1	66.8212	4209	2417.08	RN05791216
chr1	6354858	31971960	RPS6KA1	-0.771435	1	66.8212	4209	2417.08	RN05791216
chr1	6354858	31971960	ARID1A	-0.771435	1	66.8212	4209	2417.08	RN05791216
chr1	6354858	31971960	CASP9	-0.771435	1	66.8212	4209	2417.08	RN05791216
chr1	6354858	31971960	E2F2	-0.771435	1	66.8212	4209	2417.08	RN05791216
chr1	6354858	31971960	MTHFR	-0.771435	1	66.8212	4209	2417.08	RN05791216
chr1	6354858	31971960	SPEN	-0.771435	1	66.8212	4209	2417.08	RN05791216
chr1	32281460	35442963	HDAC1	-0.786651	1	66.1144	503	289.728	RN05791216
chr1	36762228	47075453	HEYL	-0.705598	1	69.4254	1960	1147.43	RN05791216
chr1	36762228	47075453	RAD54L	-0.705598	1	69.4254	1960	1147.43	RN05791216
chr1	47075699	57431625	ZFYVE9	-0.576493	1	63.3404	1204	688.293	RN05791216
chr1	57476285	121310662	TGFBR3	0.199981	2	91.8252	4982	2887.3	RN05791216
chr1	57476285	121310662	GSTM1	0.199981	2	91.8252	4982	2887.3	RN05791216
chr1	57476285	121310662	NRAS	0.199981	2	91.8252	4982	2887.3	RN05791216
chr1	57476285	121310662	JAK1	0.199981	2	91.8252	4982	2887.3	RN05791216
chr1	57476285	121310662	DIRAS3	0.199981	2	91.8252	4982	2887.3	RN05791216
chr1	57476285	121310662	CSF1	0.199981	2	91.8252	4982	2887.3	RN05791216
chr1	57476285	121310662	NOTCH2	0.199981	2	91.8252	4982	2887.3	RN05791216
chr1	143645025	151955820	CD160	0.224721	2	117.144	1135	646.041	RN05791216
chr1	143645025	151955820	APH1A	0.224721	2	117.144	1135	646.041	RN05791216
chr1	155180196	156047508	RAB25	0.308464	2	138.558	397	220.464	RN05791216
chr1	157493991	173915960	NCSTN	0.235673	2	108.133	2142	1255.44	RN05791216
chr1	157493991	173915960	CD244	0.235673	2	108.133	2142	1255.44	RN05791216
chr1	200842136	209954042	MDM4	0.134277	2	108.999	1578	919.908	RN05791216
chr1	209954644	249212623	PARP1	0.248136	2	102.234	3785	2189.81	RN05791216
chr1	209954644	249212623	TGFB2	0.248136	2	102.234	3785	2189.81	RN05791216
chr1	209954644	249212623	PSEN2	0.248136	2	102.234	3785	2189.81	RN05791216
chr2	41458	33951612	ADAM17	-0.740945	1	58.8768	3105	1821.27	RN05791216
chr2	41458	33951612	E2F6	-0.740945	1	58.8768	3105	1821.27	RN05791216
chr2	46070031	48808438	EPCAM	0.745232	3	129.393	270	152.102	RN05791216
chr2	46070031	48808438	MSH6	0.745232	3	129.393	270	152.102	RN05791216
chr2	46070031	48808438	MSH2	0.745232	3	129.393	270	152.102	RN05791216
chr2	48808439	71211937	BMP10	0.253516	2	91.0586	1588	932.292	RN05791216
chr2	48808439	71211937	SPTBN1	0.253516	2	91.0586	1588	932.292	RN05791216
chr2	48808439	71211937	FANCL	0.253516	2	91.0586	1588	932.292	RN05791216
chr2	95326671	127656052	INHBB	0.206886	2	97.0736	2480	1422.49	RN05791216
chr2	95326671	127656052	TGFBRAP1	0.206886	2	97.0736	2480	1422.49	RN05791216
chr2	127656552	132111127	MAP3K2	-0.479343	1	78.2583	484	277.255	RN05791216
chr2	132120515	167266474	ACVR2A	-0.377771	2	64.2151	2189	1272.78	RN05791216
chr2	132120515	167266474	ACVR1C	-0.377771	2	64.2151	2189	1272.78	RN05791216
chr2	132120515	167266474	ACVR1	-0.377771	2	64.2151	2189	1272.78	RN05791216
chr2	167266677	206037081	STAT1	-0.447595	1	65.2347	3938	2314.39	RN05791216
chr2	167266677	206037081	ITGAV	-0.447595	1	65.2347	3938	2314.39	RN05791216
chr2	167266677	206037081	CASP8	-0.447595	1	65.2347	3938	2314.39	RN05791216
chr2	167266677	206037081	CIR1	-0.447595	1	65.2347	3938	2314.39	RN05791216
chr2	167266677	206037081	BMPR2	-0.447595	1	65.2347	3938	2314.39	RN05791216
chr2	167266677	206037081	CTLA4	-0.447595	1	65.2347	3938	2314.39	RN05791216
chr2	167266677	206037081	CASP10	-0.447595	1	65.2347	3938	2314.39	RN05791216
chr2	206041151	217528788	IDH1	-0.614271	1	59.6111	985	576.779	RN05791216
chr2	206041151	217528788	ERBB4	-0.614271	1	59.6111	985	576.779	RN05791216
chr2	206041151	217528788	BARD1	-0.614271	1	59.6111	985	576.779	RN05791216
chr2	217541445	219294665	CXCR1	-0.824761	1	61.1818	205	116.784	RN05791216
chr2	217541445	219294665	CXCR2	-0.824761	1	61.1818	205	116.784	RN05791216
chr2	219692189	221834697	INHA	-0.873124	1	67.7791	470	278.708	RN05791216
chr2	239009002	243188873	PDCD1	-0.818612	1	66.5329	722	414.59	RN05791216
chr3	2968886	46712639	ACVR2B	-0.767056	1	58.5998	3925	2297.87	RN05791216
chr3	2968886	46712639	MLH1	-0.767056	1	58.5998	3925	2297.87	RN05791216
chr3	2968886	46712639	RAF1	-0.767056	1	58.5998	3925	2297.87	RN05791216
chr3	2968886	46712639	FANCD2	-0.767056	1	58.5998	3925	2297.87	RN05791216
chr3	2968886	46712639	DLEC1	-0.767056	1	58.5998	3925	2297.87	RN05791216
chr3	2968886	46712639	TGFBR2	-0.767056	1	58.5998	3925	2297.87	RN05791216
chr3	46712954	56036499	CDC25A	-0.85375	1	69.5204	2588	1549.91	RN05791216
chr3	46712954	56036499	RASSF1	-0.85375	1	69.5204	2588	1549.91	RN05791216
chr3	46712954	56036499	BAP1	-0.85375	1	69.5204	2588	1549.91	RN05791216
chr3	93519633	125822055	TIGIT	0.225328	2	94.5175	2634	1543.17	RN05791216
chr3	93519633	125822055	BTLA	0.225328	2	94.5175	2634	1543.17	RN05791216
chr3	93519633	125822055	DTX3L	0.225328	2	94.5175	2634	1543.17	RN05791216
chr3	93519633	125822055	GSK3B	0.225328	2	94.5175	2634	1543.17	RN05791216
chr3	127541002	154834768	ATR	0.215157	2	96.1127	2387	1382.24	RN05791216
chr3	154836480	183885450	PIK3CA	0.780335	3	121.257	1763	1021.21	RN05791216
chr3	154836480	183885450	TERC	0.780335	3	121.257	1763	1021.21	RN05791216
chr3	154836480	183885450	EIF5A2	0.780335	3	121.257	1763	1021.21	RN05791216
chr3	184105695	197765578	HES1	0.818107	4	144.078	1307	751.334	RN05791216
chr4	60041	23378647	FGFR3	-0.817714	1	59.2991	2036	1183.8	RN05791216
chr4	60041	23378647	CTBP1	-0.817714	1	59.2991	2036	1183.8	RN05791216
chr4	24049482	40337579	RBPJ	-0.739376	1	50.2636	810	485.258	RN05791216
chr4	52660617	152096562	CXCL8	0.249175	2	90.8869	6090	3544.95	RN05791216
chr4	52660617	152096562	BMP3	0.249175	2	90.8869	6090	3544.95	RN05791216
chr4	52660617	152096562	PDGFRA	0.249175	2	90.8869	6090	3544.95	RN05791216
chr4	52660617	152096562	SMAD1	0.249175	2	90.8869	6090	3544.95	RN05791216
chr4	52660617	152096562	EIF4E	0.249175	2	90.8869	6090	3544.95	RN05791216
chr4	52660617	152096562	BMPR1B	0.249175	2	90.8869	6090	3544.95	RN05791216
chr4	52660617	152096562	NFKB1	0.249175	2	90.8869	6090	3544.95	RN05791216
chr4	52660617	152096562	KIT	0.249175	2	90.8869	6090	3544.95	RN05791216
chr4	52660617	152096562	CASP6	0.249175	2	90.8869	6090	3544.95	RN05791216
chr4	52660617	152096562	KDR	0.249175	2	90.8869	6090	3544.95	RN05791216
chr4	52660617	152096562	MAML3	0.249175	2	90.8869	6090	3544.95	RN05791216
chr4	152198331	190981567	FBXW7	-0.706512	1	53.3542	2029	1200.01	RN05791216
chr4	152198331	190981567	CASP3	-0.706512	1	53.3542	2029	1200.01	RN05791216
chr5	10500	45907753	TERT	0.220491	2	91.4319	2618	1539.19	RN05791216
chr5	10500	45907753	DAB2	0.220491	2	91.4319	2618	1539.19	RN05791216
chr5	10500	45907753	RICTOR	0.220491	2	91.4319	2618	1539.19	RN05791216
chr5	49555074	64037107	MAP3K1	0.243025	2	84.0632	808	465.333	RN05791216
chr5	64037607	97673246	CCNB1	-0.713738	1	52.3373	2430	1405.04	RN05791216
chr5	64037607	97673246	PIK3R1	-0.713738	1	52.3373	2430	1405.04	RN05791216
chr5	129521985	140052312	SMAD5	0.227561	2	106.781	1347	783.067	RN05791216
chr5	129521985	140052312	RAD50	0.227561	2	106.781	1347	783.067	RN05791216
chr5	140866366	180904760	CSF1R	0.173691	2	104.238	3758	2201.07	RN05791216
chr5	140866366	180904760	HAVCR2	0.173691	2	104.238	3758	2201.07	RN05791216
chr5	140866366	180904760	FGF1	0.173691	2	104.238	3758	2201.07	RN05791216
chr5	140866366	180904760	MAPK9	0.173691	2	104.238	3758	2201.07	RN05791216
chr5	140866366	180904760	SPARC	0.173691	2	104.238	3758	2201.07	RN05791216
chr5	140866366	180904760	PDGFRB	0.173691	2	104.238	3758	2201.07	RN05791216
chr5	140866366	180904760	MAML1	0.173691	2	104.238	3758	2201.07	RN05791216
chr6	391709	20101970	BMP6	-0.712849	1	56.5981	1295	756.436	RN05791216
chr6	20102470	30036561	E2F3	0.364112	3	123.821	1018	569.741	RN05791216
chr6	20102470	30036561	HLA-G	0.364112	3	123.821	1018	569.741	RN05791216
chr6	30036963	33133559	NOTCH4	0.26763	2	138.077	1400	811.952	RN05791216
chr6	30036963	33133559	MDC1	0.26763	2	138.077	1400	811.952	RN05791216
chr6	33157038	38770468	CDKN1A	0.232476	2	115.89	1049	611.7	RN05791216
chr6	33157038	38770468	MAPK14	0.232476	2	115.89	1049	611.7	RN05791216
chr6	33157038	38770468	FANCE	0.232476	2	115.89	1049	611.7	RN05791216
chr6	41051741	56323247	VEGFA	0.835218	4	157.57	1828	1074.19	RN05791216
chr6	41051741	56323247	BMP5	0.835218	4	157.57	1828	1074.19	RN05791216
chr6	107361048	138202438	FOXO3	0.235859	2	92.0744	2337	1349.16	RN05791216
chr6	107361048	138202438	HEY2	0.235859	2	92.0744	2337	1349.16	RN05791216
chr6	107361048	138202438	MAP3K5	0.235859	2	92.0744	2337	1349.16	RN05791216
chr6	107361048	138202438	HDAC2	0.235859	2	92.0744	2337	1349.16	RN05791216
chr6	138202938	160999622	ESR1	-0.653712	1	61.6317	1952	1131.92	RN05791216
chr6	138202938	160999622	PLAGL1	-0.653712	1	61.6317	1952	1131.92	RN05791216
chr6	161071470	162863876	MAP3K4	-0.757687	1	53.4082	103	59.648	RN05791216
chr6	162864376	171054567	DLL1	-0.0598238	2	82.7773	556	320.028	RN05791216
chr6	162864376	171054567	RPS6KA2	-0.0598238	2	82.7773	556	320.028	RN05791216
chr7	10500	5528975	LFNG	-0.858976	1	63.5319	745	421.819	RN05791216
chr7	10500	5528975	PDGFA	-0.858976	1	63.5319	745	421.819	RN05791216
chr7	5529559	44102608	INHBA	-0.71302	1	55.6474	2819	1593.95	RN05791216
chr7	5529559	44102608	PMS2	-0.71302	1	55.6474	2819	1593.95	RN05791216
chr7	44304141	57938684	EGFR	-0.734699	1	58.4076	915	523.397	RN05791216
chr7	72598611	141765379	PIK3CG	0.269145	2	104.979	6707	3862.51	RN05791216
chr7	72598611	141765379	CDK6	0.269145	2	104.979	6707	3862.51	RN05791216
chr7	72598611	141765379	BRAF	0.269145	2	104.979	6707	3862.51	RN05791216
chr7	72598611	141765379	MET	0.269145	2	104.979	6707	3862.51	RN05791216
chr7	72598611	141765379	DTX2	0.269145	2	104.979	6707	3862.51	RN05791216
chr7	144075783	148978835	CUL1	0.208364	2	91.813	249	151.379	RN05791216
chr7	151136847	159128163	RHEB	0.188191	2	92.7887	637	369.126	RN05791216
chr8	10500	40263423	WRN	-0.734568	1	59.6999	3172	1830.24	RN05791216
chr8	10500	40263423	FGFR1	-0.734568	1	59.6999	3172	1830.24	RN05791216
chr8	10500	40263423	EIF4EBP1	-0.734568	1	59.6999	3172	1830.24	RN05791216
chr8	77046345	81399361	HEY1	0.285347	2	94.0602	144	89.5567	RN05791216
chr8	85618819	87226102	E2F5	1.24089	5	155.743	101	58.6351	RN05791216
chr8	87226602	94740436	NBN	0.852969	4	112.421	373	216.11	RN05791216
chr8	87226602	94740436	MMP16	0.852969	4	112.421	373	216.11	RN05791216
chr8	123684203	139890245	MYC	1.63908	6	221.121	983	580.864	RN05791216
chr8	139890245	146303522	PTK2	1.72329	7	337.234	1288	757.616	RN05791216
chr9	154729	5361905	JAK2	0.235852	2	98.8695	380	217.893	RN05791216
chr9	6255938	47317179	CDKN2B	0.206513	2	100.212	2384	1398.24	RN05791216
chr9	6255938	47317179	CDKN2A	0.206513	2	100.212	2384	1398.24	RN05791216
chr9	6255938	47317179	FANCG	0.206513	2	100.212	2384	1398.24	RN05791216
chr9	6255938	47317179	RPS6	0.206513	2	100.212	2384	1398.24	RN05791216
chr9	65468179	131361380	FANCC	0.202552	2	99.826	5643	3269.31	RN05791216
chr9	65468179	131361380	TGFBR1	0.202552	2	99.826	5643	3269.31	RN05791216
chr9	131403681	137293632	TSC1	0.153689	2	113.287	1283	738.863	RN05791216
chr9	137293632	141152931	NOTCH1	-0.852616	1	72.5371	1176	675.269	RN05791216
chr9	137293632	141152931	NRARP	-0.852616	1	72.5371	1176	675.269	RN05791216
chr9	137293632	141152931	ARRDC1	-0.852616	1	72.5371	1176	675.269	RN05791216
chr10	42379856	73921425	MAPK8	0.189518	2	97.9829	2202	1269.79	RN05791216
chr10	42379856	73921425	CDK1	0.189518	2	97.9829	2202	1269.79	RN05791216
chr10	42379856	73921425	GDF2	0.189518	2	97.9829	2202	1269.79	RN05791216
chr10	74094284	97023096	BMPR1A	-0.764977	1	56.5029	2108	1208.61	RN05791216
chr10	74094284	97023096	FAS	-0.764977	1	56.5029	2108	1208.61	RN05791216
chr10	74094284	97023096	PTEN	-0.764977	1	56.5029	2108	1208.61	RN05791216
chr10	97366485	125091829	NFKB2	-0.767525	1	59.6906	3250	1880.12	RN05791216
chr10	97366485	125091829	CHUK	-0.767525	1	59.6906	3250	1880.12	RN05791216
chr10	97366485	125091829	FGFR2	-0.767525	1	59.6906	3250	1880.12	RN05791216
chr10	97366485	125091829	CASP7	-0.767525	1	59.6906	3250	1880.12	RN05791216
chr10	125091829	131943631	MMP21	0.205354	2	101.388	501	292.693	RN05791216
chr10	125091829	131943631	CTBP2	0.205354	2	101.388	501	292.693	RN05791216
chr11	193050	3680517	HRAS	-0.929903	1	70.0884	986	570.704	RN05791216
chr11	3680775	6221146	MMP26	-0.61973	1	81.4662	512	298.861	RN05791216
chr11	6221146	47652178	FANCF	-0.757889	1	60.6627	3773	2222.31	RN05791216
chr11	6221146	47652178	E2F8	-0.757889	1	60.6627	3773	2222.31	RN05791216
chr11	6221146	47652178	PIK3C2A	-0.757889	1	60.6627	3773	2222.31	RN05791216
chr11	57317419	60183817	DTX4	0.300185	2	122.328	444	257.216	RN05791216
chr11	60183820	64789395	BAD	0.147187	2	121.595	1499	882.086	RN05791216
chr11	60183820	64789395	VEGFB	0.147187	2	121.595	1499	882.086	RN05791216
chr11	65274404	73471602	FOLR1	0.125764	2	118.829	1891	1103.49	RN05791216
chr11	65274404	73471602	CCND1	0.125764	2	118.829	1891	1103.49	RN05791216
chr11	65274404	73471602	FOLR2	0.125764	2	118.829	1891	1103.49	RN05791216
chr11	65274404	73471602	GSTP1	0.125764	2	118.829	1891	1103.49	RN05791216
chr11	65274404	73471602	FOLR3	0.125764	2	118.829	1891	1103.49	RN05791216
chr11	65274404	73471602	RPS6KB2	0.125764	2	118.829	1891	1103.49	RN05791216
chr11	73472102	117215099	MMP12	0.235726	2	97.1123	3504	2038.96	RN05791216
chr11	73472102	117215099	MMP3	0.235726	2	97.1123	3504	2038.96	RN05791216
chr11	73472102	117215099	EMSY	0.235726	2	97.1123	3504	2038.96	RN05791216
chr11	73472102	117215099	MAML2	0.235726	2	97.1123	3504	2038.96	RN05791216
chr11	73472102	117215099	MMP27	0.235726	2	97.1123	3504	2038.96	RN05791216
chr11	73472102	117215099	MMP1	0.235726	2	97.1123	3504	2038.96	RN05791216
chr11	73472102	117215099	MMP10	0.235726	2	97.1123	3504	2038.96	RN05791216
chr11	73472102	117215099	IZUMO1R	0.235726	2	97.1123	3504	2038.96	RN05791216
chr11	73472102	117215099	MMP7	0.235726	2	97.1123	3504	2038.96	RN05791216
chr11	73472102	117215099	ATM	0.235726	2	97.1123	3504	2038.96	RN05791216
chr11	73472102	117215099	MMP13	0.235726	2	97.1123	3504	2038.96	RN05791216
chr11	124189124	133401601	CHEK1	0.23114	2	110.521	807	480.517	RN05791216
chr11	124189124	133401601	OPCML	0.23114	2	110.521	807	480.517	RN05791216
chr11	133402101	134946016	OPCML	-0.707318	1	66.8099	167	98.5017	RN05791216
chr12	176059	521181	KDM5A	-0.528185	1	71.0139	96	53.913	RN05791216
chr12	527646	15803988	CDKN1B	0.359967	3	120.31	2434	1397.22	RN05791216
chr12	527646	15803988	LAG3	0.359967	3	120.31	2434	1397.22	RN05791216
chr12	527646	15803988	CCND2	0.359967	3	120.31	2434	1397.22	RN05791216
chr12	15807019	34431528	PIK3C2G	0.284146	2	87.7665	1371	776.611	RN05791216
chr12	15807019	34431528	KRAS	0.284146	2	87.7665	1371	776.611	RN05791216
chr12	52200930	53881129	ACVR1B	-0.860099	1	68.9295	649	359.732	RN05791216
chr12	52200930	53881129	ACVRL1	-0.860099	1	68.9295	649	359.732	RN05791216
chr12	53881629	57406737	ERBB3	0.791495	3	172.468	1002	590.566	RN05791216
chr12	53881629	57406737	STAT2	0.791495	3	172.468	1002	590.566	RN05791216
chr12	53881629	57406737	GDF11	0.791495	3	172.468	1002	590.566	RN05791216
chr12	53881629	57406737	CDK2	0.791495	3	172.468	1002	590.566	RN05791216
chr12	53881629	57406737	MMP19	0.791495	3	172.468	1002	590.566	RN05791216
chr12	57407104	58158728	CDK4	0.67544	3	170.016	462	279.163	RN05791216
chr12	57407104	58158728	DTX3	0.67544	3	170.016	462	279.163	RN05791216
chr12	57407104	58158728	INHBE	0.67544	3	170.016	462	279.163	RN05791216
chr12	57407104	58158728	INHBC	0.67544	3	170.016	462	279.163	RN05791216
chr12	65016366	70178636	MDM2	0.322953	3	98.6426	409	237.559	RN05791216
chr12	70188145	93247773	E2F7	-0.570254	1	53.1567	1279	751.796	RN05791216
chr12	93251053	102224448	APAF1	-0.681072	1	53.7202	952	546.502	RN05791216
chr12	102405536	113864149	IGF1	-0.728479	1	62.4611	1781	1024.31	RN05791216
chr12	102405536	113864149	DTX1	-0.728479	1	62.4611	1781	1024.31	RN05791216
chr12	113865824	128728422	NCOR2	0.205842	2	109.104	1754	1010.93	RN05791216
chr12	128728922	133841395	MMP17	-0.811279	1	65.346	622	358.983	RN05791216
chr13	31035658	34683182	BRCA2	0.315955	2	100.266	367	218.56	RN05791216
chr13	34683182	99229109	CCNA1	-0.69398	1	50.9436	2776	1653.1	RN05791216
chr13	34683182	99229109	ARL11	-0.69398	1	50.9436	2776	1653.1	RN05791216
chr13	34683182	99229109	SMAD9	-0.69398	1	50.9436	2776	1653.1	RN05791216
chr13	34683182	99229109	FOXO1	-0.69398	1	50.9436	2776	1653.1	RN05791216
chr13	34683182	99229109	RB1	-0.69398	1	50.9436	2776	1653.1	RN05791216
chr14	23004374	31075059	MMP14	-0.846284	1	69.201	1030	616.615	RN05791216
chr14	31077185	59014753	FANCM	-0.683828	1	53.3754	2058	1189.53	RN05791216
chr14	31077185	59014753	BMP4	-0.683828	1	53.3754	2058	1189.53	RN05791216
chr14	59015253	65937218	HIF1A	0.280268	2	105.503	774	453.806	RN05791216
chr14	65938451	80328349	SNW1	-0.70632	1	63.1891	1744	1012.02	RN05791216
chr14	65938451	80328349	TGFB3	-0.70632	1	63.1891	1744	1012.02	RN05791216
chr14	65938451	80328349	NUMB	-0.70632	1	63.1891	1744	1012.02	RN05791216
chr14	65938451	80328349	RAD51B	-0.70632	1	63.1891	1744	1012.02	RN05791216
chr14	65938451	80328349	PSEN1	-0.70632	1	63.1891	1744	1012.02	RN05791216
chr14	80668602	107283157	AKT1	-0.726143	1	62.5462	2790	1602.48	RN05791216
chr14	80668602	107283157	JAG2	-0.726143	1	62.5462	2790	1602.48	RN05791216
chr15	20044632	42113232	RAD51	0.200876	2	106.017	2069	1172.93	RN05791216
chr15	20044632	42113232	DLL4	0.200876	2	106.017	2069	1172.93	RN05791216
chr15	42447591	43812922	TP53BP1	0.189504	2	111.945	520	309.969	RN05791216
chr15	43821495	56959205	MAPK6	0.194121	2	99.0	1718	969.646	RN05791216
chr15	43821495	56959205	CYP19A1	0.194121	2	99.0	1718	969.646	RN05791216
chr15	57931540	74473360	MAP2K1	0.148324	2	96.7234	2132	1220.57	RN05791216
chr15	57931540	74473360	SMAD3	0.148324	2	96.7234	2132	1220.57	RN05791216
chr15	57931540	74473360	SMAD6	0.148324	2	96.7234	2132	1220.57	RN05791216
chr15	57931540	74473360	MAP2K5	0.148324	2	96.7234	2132	1220.57	RN05791216
chr15	57931540	74473360	ADAM10	0.148324	2	96.7234	2132	1220.57	RN05791216
chr15	57931540	74473360	APH1B	0.148324	2	96.7234	2132	1220.57	RN05791216
chr15	89699242	102389745	IGF1R	-0.496022	1	70.9611	1144	678.415	RN05791216
chr15	89699242	102389745	FANCI	-0.496022	1	70.9611	1144	678.415	RN05791216
chr15	89699242	102389745	BLM	-0.496022	1	70.9611	1144	678.415	RN05791216
chr16	1967930	14931300	PDPK1	0.0826603	2	112.229	1809	1055.68	RN05791216
chr16	1967930	14931300	MMP25	0.0826603	2	112.229	1809	1055.68	RN05791216
chr16	1967930	14931300	MLST8	0.0826603	2	112.229	1809	1055.68	RN05791216
chr16	1967930	14931300	TSC2	0.0826603	2	112.229	1809	1055.68	RN05791216
chr16	19179860	25413716	PALB2	0.102384	2	102.974	1057	612.049	RN05791216
chr16	25413716	35148746	MAPK3	0.685109	3	174.855	1512	870.25	RN05791216
chr16	46457168	68000795	MMP2	0.545515	3	133.395	2307	1357.48	RN05791216
chr16	46457168	68000795	E2F4	0.545515	3	133.395	2307	1357.48	RN05791216
chr16	46457168	68000795	RBL2	0.545515	3	133.395	2307	1357.48	RN05791216
chr16	46457168	68000795	MMP15	0.545515	3	133.395	2307	1357.48	RN05791216
chr16	68009719	74729441	CDH1	0.639874	3	149.7	1198	690.436	RN05791216
chr16	74729441	88012294	WWOX	0.546554	3	128.286	1125	646.64	RN05791216
chr16	89574820	90161242	FANCA	0.609387	3	167.87	279	155.119	RN05791216
chr17	6002	3937651	DPH1	0.195311	2	120.309	871	501.704	RN05791216
chr17	6002	3937651	RPA1	0.195311	2	120.309	871	501.704	RN05791216
chr17	3945693	10263500	TP53	-0.810226	1	71.2513	1923	1135.47	RN05791216
chr17	3945693	10263500	HES7	-0.810226	1	71.2513	1923	1135.47	RN05791216
chr17	10265558	16248053	MAP2K4	-0.677421	1	64.192	679	383.196	RN05791216
chr17	18769101	22220573	MAPK7	-0.787095	1	63.2661	376	207.151	RN05791216
